index,weight
timeDD_rev_app-os-channel,0
hourvar_device-os,0
totalCountByDay_device-channel,0
sameClickTimeCount_ip-os-channel,0
timevar_device,0
timemean_device,0
nunique_ip-os-channel_ip-channel,0
timemax_device,0
nunique_ip-app-os_app-os,0
countratio_app-device-os,0
nunique_ip-device-os_device-os,0
totalcount_ip-channel,0
timemax_device-channel,0
timedelta_app,0
timedelta_device-os,0
nunique_device-channel_device,0
nunique_ip-device-os-channel_ip-os-channel,0
dayvar_device-os,0
timediff-minmax_os,0
timedelta_ip-device,0
timediff-minmax_device-os,0
nunique_device-os-channel_device-os,0
