index,weight
timedelta_device-os,1
dayvar_device,1
timemedian_ip-app,1
totalRatioByDay_ip-channel,1
totalcount_ip,1
totalCountByDay_ip-app-device-channel,1
nunique_device-os-channel_device-os,1
nunique_app-device-os-channel_app-os-channel,1
totalRatioByDay_ip-app-device-os,1
timemin_ip-app-device-os-channel,1
totalRatioByDay_ip-app-os,0
timedelta2_rev_app-device,0
timeDD_rev_device-channel,0
timedelta_device,0
totalCountByDay_ip-app-channel,0
sameClickTimeCount_ip-app-device-os,0
totalCountByDay_ip-app-os-channel,0
nunique_ip-device-os-channel_ip-os-channel,0
totalCountByDay_device-channel,0
dayvar_device-os,0
timediff-minmax_device-os,0
timemean_device,0
timemax_os,0
totalRatioByDay_app-device-os,0
timediff-minmax_ip-app-device-os-channel,0
count_ip-os-channel,0
totalRatioByDay_ip-device,0
nunique_ip-app-device-os-channel_ip-app-os-channel,0
totalcount_ip-device-os-channel,0
totalcount_device-os-channel,0
timemax_device,0
timevar_device,0
totalRatioByDay_device-channel,0
totalcount_ip-device-channel,0
sameClickTimeCount_ip-app-os-channel,0
nunique_ip-app-device-os-channel_ip-os-channel,0
timeskew_ip-os-channel,0
totalcount_app-os,0
nunique_ip-app-device-os_ip-app-os,0
timedelta_rev_os,0
hourvar_device,0
timediff-minmax_os,0
timemin_app-device-os-channel,0
