index,weight
timedelta2_rev_ip-device,3
timemin_ip-app-device-os-channel,3
dayvar_ip-os,3
timemedian_ip-device-os,3
nunique_ip-os_ip,3
timemean_ip-os,3
timevar_device-channel,3
timemedian_ip-os,3
timemean_device-os,3
nunique_os-channel_os,3
nunique_device-os-channel_device-channel,3
nunique_app-device-channel_app-device,3
nunique_ip-app-channel_ip,3
timediff-meadian_ip-device-os-channel,3
timedelta2_ip-app-device-os,3
timemedian_app-device,3
timeDD_ip-app-device-os,3
nunique_ip-app-device-channel_ip,3
timemean_ip-os-channel,3
sameClickTimeCount_app-device-os-channel,3
timedelta_ip-os,3
hourvar_ip-channel,3
timevar_app-device-os,3
hourvar_ip-os-channel,3
timevar_os-channel,3
timeDD_ip-app-channel,3
timevar_ip-app-device,3
timemin_ip-device-channel,3
timemedian_ip-app-device,3
timedelta_ip-app-device-os-channel,3
timeDD_rev_app-device-os,3
timevar_ip-device-channel,3
timedelta2_ip-app-channel,3
timemedian_os-channel,3
timedelta_rev_app-os,3
nunique_app-device-os-channel_app-device-os,3
timediff-meadian_os-channel,3
timemedian_ip-app-device-os,3
totalCountByDay_device-os-channel,3
hourvar_ip-app-device-os,3
hourvar_ip-app-os-channel,3
dayvar_ip,3
timeskew_device-os,3
timemin_app-device-os-channel,3
timevar_app-os-channel,3
nunique_ip-app-device-channel_ip-app,3
dayvar_ip-app-device,3
timediff-minmax_ip-device-os,3
timemax_ip-app-device-channel,3
timemedian_app-os-channel,3
timeDD_ip-os-channel,3
timediff-minmax_ip-channel,3
timeDD_rev_ip-app-device-channel,2
nunique_ip-app-device-os-channel_app-channel,2
timemedian_channel,2
totalRatioByDay_ip-device-channel,2
hourvar_ip-app-device-os-channel,2
timeDD_ip-device-os-channel,2
nunique_ip-app-device-os-channel_app-device-os-channel,2
timediff-minmax_ip,2
timedelta_ip-app-channel,2
timedelta2_app,2
timedelta_ip-app-os,2
hourvar_ip-app-os,2
timediff-meadian_ip-app-device-channel,2
countratio_app-channel,2
timedelta_app-os-channel,2
nunique_ip-app-os_app-os,2
nunique_app-device-os-channel_app-os-channel,2
nunique_app-device-os-channel_device-os-channel,2
totalCountByDay_ip-app-os,2
timeskew_ip-os-channel,2
nunique_ip-app-device-os-channel_ip-app-device-os,2
hourvar_ip-app,2
