col,weight,gain,cover
ip-app-channel_sequence_count,17.0,16.85386884059078,3002.608854114082
channel_timemin,16.4,16.8079748775033,5059.1409027132
ip-device-os-channel_sametime_count_mean,8.2,16.749571244444446,2676.7377303944445
ip-app-device_timestd,33.2,16.669680205354158,2467.7412471838625
app-os-channel_sametime_count_std,20.2,16.378186062124545,2925.727582156923
ip-device-os_timestd,46.4,16.334128079180726,3390.763213255016
channel_binary_2,8.0,16.262157957142854,5768.833895723809
ip-device-os_timemin,25.6,15.998196982822822,3035.6321369538373
ip-channel_sametime_count_mean,16.2,15.89077761060606,2039.9426712447555
device-os-channel_count,12.4,15.885347336134453,2010.9582230704914
app-os-channel_count,15.4,15.870299080952382,3549.8909729023812
ip-app-device-os-channel_sametime_count_mean,10.2,15.8155494477058,2856.663441932861
ip-device-os_sequence_count,22.8,15.662369817833044,2707.7032052150566
ip-app-device-os_timemin,24.0,15.426016153764758,3037.2428638114775
app-device-os-channel_sametime_count_mean,13.0,15.343512636363638,2502.072588833333
ip-app-os_sametime_count_mean,14.0,15.310918491942838,1651.9842877488925
ip-os-channel_time_delta,32.8,15.18583468460552,2477.681931207324
app_binary_4,3.2,15.15570714,2701.3222776
ip-app_time_delta,48.4,14.939815466640166,2600.0053981568117
device-os_timemin,6.8,14.876878485714286,2226.750946142857
ip-device-os_timemax,38.8,14.847916629400569,3887.3146529630912
app_binary_2,4.4,14.678092166666667,10898.863500000001
ip-app_timemax,19.6,14.677649391749407,2283.3117654406924
ip-device-os_sametime_count_std,33.0,14.552815683898382,2778.6408778853042
ip-app-os-channel_timemean,29.8,14.527227942841574,3141.6571208121327
device-os_sequence_count,24.8,14.52058859260799,1889.4720981084017
channel_sametime_count_min,2.4,14.505626333333334,5060.644477
ip-channel_sametime_count_max,5.8,14.49131913333333,2617.882677833333
app-os-channel_timemean,32.2,14.462273315499178,2334.611468225082
ip-app-os-channel_sequence_count,16.8,14.286559759647758,4851.827292670294
app-device-os-channel_timemax,9.0,14.236988531024531,1907.916072566378
ip-app-os_time_delta,43.6,14.225997020068672,1703.3102827436073
ip-app_timestd,40.2,14.193324439280328,1649.5933583461108
ip-device-channel_sametime_count_mean,14.0,14.16506798022876,3542.2628145804424
app-os-channel_sametime_count_max,12.0,14.159671004395602,1971.6290893032965
device-channel_sametime_count_min,4.4,14.135369833333334,2204.0028350000002
ip-device-os_sametime_count_max,13.2,14.072671740947943,1862.5089341664338
ip-app-os-channel_timemin,16.2,14.064731207272729,3081.728340448485
os-channel_count,9.8,14.044943038888889,2485.9591112333337
ip-app-os_sequence_count,18.4,14.043633826696833,2950.256582042194
app-os-channel_time_delta,27.4,14.042205671018944,1665.1795658387523
ip-os-channel_sequence_count,15.8,14.041886530827068,3143.4854973250776
os_sametime_count_std,6.0,14.039169300000001,1752.93169825
ip-app-device-os-channel_timemin,23.0,14.02862550203352,3114.628593693308
app-device-os_sametime_count_min,3.4,14.015626866666668,2133.1886600000003
ip-os_sametime_count_std,27.8,13.98941739799767,21143.349030927708
app-device-os-channel_timestd,40.2,13.893312840501576,3858.8858808235263
ip-app-device_sametime_count_mean,18.8,13.830870898975949,2737.4853569166235
ip-app-device-channel_sametime_count_mean,8.2,13.825147924908425,2619.0854855384614
ip-device-os-channel_sametime_count_std,13.0,13.820430815559439,4119.341468746503
ip-os-channel_sametime_count_mean,10.4,13.737051069457014,1689.157192905882
ip-os_sametime_count_mean,26.6,13.40085076816195,1985.62652257902
ip-os_sametime_count_max,15.6,13.347979449435531,2313.3248405938803
app-channel_sequence_count,40.2,13.339896654091834,2504.247390448095
ip-device_timemax,18.4,13.29608893856707,1359.950622352757
ip-app-os_timemean,32.6,13.265288896568626,2868.0929697191173
app-os_timemax,15.4,13.184733039419061,5659.3074200350875
app-os_timemin,10.8,13.170257956709955,4416.992977423377
channel_binary_7,3.0,13.152239833333335,905.9933507333333
ip-os_time_delta,39.4,13.007482964874447,2032.3441397537936
ip-app-device-channel_timemin,21.8,12.98328597620123,2403.359111196649
ip-device_timestd,57.2,12.925305459769845,1863.0445433970367
app-device_timemin,10.0,12.919351642424242,1613.0228029818181
ip-app-device-os_timemean,31.8,12.89191727729831,1634.954032292822
ip-os-channel_sametime_count_max,2.0,12.875576666666666,6084.048881000001
ip-app-channel_timemin,17.0,12.838306282696939,2607.6673505800827
app-device-channel_timemin,11.0,12.809756238095238,943.8275835071429
ip-os_timemax,27.0,12.789364442516836,1942.8873842824055
ip-app_timemin,27.8,12.779834154001156,2665.4162049552097
device-channel_timemax,10.4,12.76719328181818,1746.219843560606
ip-os_sequence_count,27.4,12.753652698246986,3055.7772741784165
ip-device_timemean,36.6,12.70584083851038,1880.731915492063
ip-app-device-os_sametime_count_max,4.6,12.697492383333334,3869.304904333333
ip-app-device-os-channel_timemax,19.8,12.694965641666666,1677.7086715189216
device-os-channel_sametime_count_mean,11.2,12.642790914141417,1834.3363278661618
ip-app-os_timemax,22.6,12.53355229545919,1957.4527376798892
device_sequence_count,55.8,12.470616615457706,3222.2178672652376
ip-app-device-channel_timestd,24.6,12.46019078954023,4034.714583281954
ip-device-os-channel_timemean,22.6,12.453527688502506,1505.475811019597
ip-app-device-os_timemax,24.0,12.43624205365329,2250.6446734427263
app-device-channel_sametime_count_min,2.6,12.423977333333335,912.62998
ip-channel_timemin,26.2,12.423723877772622,1496.4602904018302
ip-app_timemean,24.6,12.417570715995769,1869.7538578824883
app-os_sequence_count,28.0,12.37667762488544,2802.9298724219507
app-device_timemax,9.4,12.29385108888889,2900.6065043333338
ip-os-channel_timemean,19.0,12.219301815831246,1412.3041333826231
ip-device_sametime_count_max,16.8,12.209874270135746,2401.2430035837106
app-device_sequence_count,33.4,12.206634680753968,3529.4285086238574
ip-app-device_timemin,21.8,12.13580681695422,1949.2184133369913
ip-device-os_timemean,39.4,12.09909266277615,1807.5531185307136
ip-os_timemin,26.8,12.065033276562113,1977.9853671048306
ip-app-device_timemax,20.2,12.053014262154672,2643.2222320272613
app_sequence_count,38.4,12.030255760002914,4193.509969464629
app-device-os_sequence_count,29.8,11.985062593433394,2841.8282663200125
ip-os_timestd,46.4,11.978163112085728,2680.727465564368
device-os-channel_sametime_count_std,18.8,11.969293502346776,1701.4225244424929
ip-app-device-channel_timemax,22.6,11.951845447968859,2456.582386534245
ip-os-channel_sametime_count_std,13.6,11.934400015151516,3396.32324134632
ip-app-channel_timemax,19.4,11.874745477677225,2199.9194648442685
app-device-channel_sequence_count,30.2,11.851043831649832,3061.966781903319
ip-app-device-channel_timemean,16.2,11.802348880701754,1484.54488249599
device-channel_timemin,6.2,11.785421388888889,921.0492174444441
ip-app_sametime_count_max,7.2,11.771989214285714,3134.2999946428567
ip-app-os_timemin,26.4,11.763080851369129,3195.734839019492
ip-device-channel_timemax,19.0,11.740185194884052,2504.0278204469555
ip-app_sametime_count_mean,16.0,11.730203168950279,3050.4168778630365
ip-app-device_timemean,21.8,11.702518683692185,1357.9194240562201
ip-app-os-channel_timemax,12.4,11.59780096957601,1321.9102353433918
ip-app-device_sametime_count_std,12.2,11.58664590909091,1761.144063356643
ip-device-channel_sametime_count_max,1.6,11.507977499999999,2952.5369349999996
device-os-channel_sametime_count_max,12.0,11.439795065079364,1625.8302432317462
