index,weight
timediff-meadian_ip-app-channel,0
sameClickTimeCount_ip-app-device-channel,0
sameClickTimeCount_ip-app-device-os,0
sameClickTimeCount_ip-os,0
timedelta_rev_ip-app-device-channel,0
timedelta_rev_ip-app-channel,0
nunique_ip-app-device-os-channel_ip-app-device-os,0
nunique_ip-device-os-channel_ip-os-channel,0
timeDD_rev_ip-app-device-os-channel,0
sameClickTimeCount_app-os-channel,0
nunique_ip-app-os_ip-os,0
timemean_ip-device-channel,0
hourvar_ip-app-device-channel,0
dayvar_ip-app-device,0
timedelta_app-device-os-channel,0
totalCountByDay_app-device-os-channel,0
countratio_ip-app-device-os-channel,0
timeDD_ip-app-device,0
hourvar_device,0
timedelta2_ip-app-device-channel,0
timemax_ip-app-device-os-channel,0
timeDD_rev_app-device-os-channel,0
timediff-minmax_device-channel,0
nunique_ip-app-device-channel_ip-channel,0
nunique_ip-app-device-os-channel_ip-app-device,0
timedelta2_ip-app-os,0
timeDD_ip-device-channel,0
timemax_channel,0
timedelta2_rev_ip-app-device-channel,0
timedelta_ip-app-os,0
nunique_ip-app-device-os-channel_app-channel,0
timeDD_rev_ip-app-channel,0
count_ip-device-os-channel,0
count_ip-app-os,0
dayvar_ip-app-device-os,0
timeDD_ip,0
count_ip-app-device-os-channel,0
hourvar_device-os,0
dayvar_device-os,0
countratio_ip-app-os-channel,0
countratio_ip-app-device-channel,0
dayvar_ip-app-channel,0
dayvar_app-channel,0
timemin_ip-app-os-channel,0
timemean_ip-app-device-channel,0
sameClickTimeCount_app,0
timedelta2_ip-app,0
totalCountByDay_ip-app-device-os,0
timedelta2_ip-channel,0
count_ip-os-channel,0
nunique_app-device-os-channel_app-os,0
nunique_ip-app-os-channel_ip,0
nunique_app-device-channel_app,0
timedelta_app-os,0
nunique_ip-app-device-os-channel_app-os,0
timemax_ip-device-os-channel,0
timeDD_ip-device-os-channel,0
nunique_ip-app-device-os-channel_ip-device,0
timemedian_ip-app-device-os-channel,0
hourvar_ip-app-os,0
countratio_app-os,0
countratio_ip-app,0
hourvar_ip-app-device-os-channel,0
nunique_device-os-channel_device-os,0
countratio_app-os-channel,0
countratio_app-device-channel,0
countratio_app-device-os,0
countratio_ip-device-channel,0
dayvar_app-device-os-channel,0
timemax_os,0
timedelta_ip-os-channel,0
timeDD_rev_ip-app-device-channel,0
timemin_app-device-os,0
