index,weight
nunique_ip-app-device-os_app-device-os,2
sameClickTimeCount_os-channel,2
timedelta_ip-app,2
timeDD_rev_ip,2
nunique_app-device-os-channel_app-channel,2
sameClickTimeCount_ip-app-device,2
totalCountByDay_app-device-channel,2
timemax_device-channel,2
totalCountByDay_device-os-channel,2
timeDD_ip-app-device-channel,2
hourvar_ip-app-device,2
hourvar_ip-os-channel,2
count_ip-app-os-channel,2
nunique_ip-app-device-os-channel_ip-app-device-os,2
timevar_app-device-os-channel,2
totalRatioByDay_device-channel,2
nunique_ip-app-device-os-channel_ip-channel,2
countratio_ip-app-device-os,2
timemax_app-device-os-channel,2
timemedian_ip-app-device-os-channel,2
nunique_ip-app-device-os-channel_ip-os-channel,2
nunique_app-os_os,2
timemean_ip-app-device,2
dayvar_ip-device-os,2
timeDD_ip,2
timediff-minmax_ip-app-device,2
timemean_ip-device,2
countratio_device-os,2
nunique_os-channel_os,2
nunique_ip-app-device-os_ip-app-os,2
sameClickTimeCount_ip-channel,2
countratio_device-channel,1
timedelta_app-os,1
countratio_app-os,1
nunique_ip-device-os-channel_device-os-channel,1
nunique_device-channel_channel,1
nunique_ip-app-device-os-channel_app-channel,1
timedelta2_device-channel,1
timedelta_rev_os-channel,1
timevar_device,1
totalRatioByDay_app-channel,1
timedelta_rev_os,1
timeskew_ip-app-device-os-channel,1
hourvar_ip-channel,1
sameClickTimeCount_ip-app-device-os-channel,1
timemean_ip-os-channel,1
nunique_ip-app-device_app,1
nunique_ip-app-device-channel_app-device,1
timedelta_rev_ip-os-channel,1
nunique_ip-device-os-channel_ip,1
timeskew_ip-os-channel,1
countratio_ip-app-os,1
timediff-meadian_device-os-channel,1
timediff-minmax_ip-app-device-os-channel,1
nunique_ip-app-os-channel_app-os-channel,1
timeDD_rev_ip-os,1
nunique_app-device-os-channel_app-os-channel,1
nunique_ip-app-device-os-channel_ip-device-channel,1
nunique_ip-app-device-os-channel_ip-app-os-channel,1
timemax_ip-channel,1
timemin_ip-app,1
hourvar_app-device-os,1
hourvar_app-device,1
timedelta_ip-app-os-channel,1
timeskew_device-channel,1
count_ip-app-channel,1
timeskew_ip-device-os-channel,1
timeDD_rev_app-device-os,1
timemin_ip-os-channel,1
timedelta_ip-app-device-os-channel,1
timemedian_ip-os,1
timemin_ip-device-channel,1
timevar_ip-app-device,1
timediff-minmax_ip-app-os-channel,1
timemedian_app-device-os-channel,1
dayvar_device-os-channel,1
