col,weight,gain,cover
timemean_device-os,4.0,14.75206164761905,257.1050646095238
timemax_ip-device-os,4.8,14.739853883333334,98.51846266666666
count_ip-app,4.2,14.707332,205.5731636666667
timedelta_ip-app-channel,8.0,14.680021587301587,149.35876134126983
timediff-meadian_ip-app-device-os-channel,4.2,14.583977285714289,231.35006685714285
timevar_ip-app-device-os,5.0,14.557068733333335,185.86653706666667
nunique_ip-os-hour_os-hour,11.4,14.514841266200467,484.1823480571096
timemean_app-device,3.4,14.479838999999998,161.58297233333332
timevar_ip-app-os-channel,4.0,14.463268761904763,135.7600099047619
timediff-meadian_app-device,5.6,14.397748233333331,360.4518602666667
timediff-meadian_app-os-channel,6.0,14.36110405873016,304.9667554761905
nunique_ip-app_ip,8.8,14.360799311904765,2576.351729888889
timediff-meadian_os-channel,6.0,14.346468935757576,298.63456385606065
timevar_app-os-channel,12.8,14.345424070286578,214.28901881938162
nunique_ip-app-device-os-channel_device-os-channel,3.0,14.2655201,208.84126233333336
timevar_ip-os-channel,2.6,14.256759866666666,356.03187360000004
timemax_ip-device-channel,3.6,14.209893933333333,106.36245873333333
nunique_app-device-os-channel_os,2.6,14.194126,467.7942866666666
timemean_channel,3.2,14.186871466666668,105.22783279999999
timemax_app-device-os,2.0,14.167659500000003,126.52725749999999
nunique_ip-os-hour_ip,6.2,14.14115159047619,2985.268577152381
timevar_ip-app-device-os-channel,7.2,14.083026424242425,264.8297960606061
nunique_app-device-os-channel_app-device-os,11.8,14.03121542752101,781.6828356736057
timemax_ip-app-device-os,4.4,13.98195894871795,342.4905056923077
nunique_ip-app-device-os_app-device-os,6.0,13.978935151515154,217.27693524242423
timediff-meadian_ip-device-channel,9.4,13.953374500626563,253.8975499573935
timemean_app-device-channel,3.0,13.931109666666668,310.437064
timedelta_rev_app-device-os-channel,11.0,13.922971735151515,133.03835976363635
hour_min,13.6,13.906967457142859,387.9798876648352
nunique_ip-os-hour_ip-hour,5.0,13.824397412,230.4233112
count_app-device-os,5.8,13.823523116666667,162.31640771666667
timeskew_ip-app-channel,4.4,13.818676619047618,140.15357214285712
count_os-channel,3.4,13.788712499999999,329.31981333333334
nunique_ip-app-channel_channel,2.2,13.788515333333333,223.88332966666667
timedelta_ip,19.8,13.77584269782913,5151.331671093488
timeskew_ip-app-device,6.2,13.764638152941178,225.5106213137255
nunique_app-device-os-channel_app-device-channel,5.0,13.7627233,316.5976982857143
nunique_ip-app-device-os-channel_app-device-os-channel,5.6,13.758966657142855,133.6885423142857
timediff-minmax_ip-app-os-channel,2.6,13.718552500000001,107.82801399999998
timemedian_app-os-channel,2.8,13.689146333333335,218.48900733333335
timemean_os,6.0,13.681826253968254,237.50916385714285
