col,weight,gain,cover
os-channel_timemax,34.333333333333336,9.663156592648287,3796.180604788639
ip-channel_timemean,76.0,9.493007118236958,2365.2062583731754
os-channel_timemin,42.666666666666664,9.488663506123189,4881.464843730252
ip-app-device-os-channel_timemax,37.333333333333336,9.432249461805556,2851.4164153125002
ip-app-os-channel_timemax,38.0,9.38025257323232,2177.916240199495
ip-os_timemin,46.333333333333336,9.241301183760683,1382.775196292735
ip-device_timemin,38.333333333333336,9.16118627096327,1450.91941998152
ip-device-channel_timemin,37.0,9.128818014505997,2449.37619250541
ip-app-device_timemax,38.666666666666664,9.07262151010101,2282.864756088023
device-os-channel_timemax,24.0,8.893710673280422,2457.2403695348326
ip-os-channel_timemax,41.666666666666664,8.863406693703915,2072.407279729628
app-os_timemin,36.333333333333336,8.767967579166667,3510.348060242064
device-os-channel_timemin,31.0,8.609537849477682,2774.1829023725077
app-device-os_timemax,31.666666666666668,8.561322306666668,2426.751311972222
device-os_timemax,14.666666666666666,7.355288097069597,1650.8611138504632
device_timemin,12.333333333333334,7.349865547785548,4649.59230934732
